"Settlement Date","TI","Total Demand"
"09/29/2016","11","13,663.670"
"09/29/2016","12","13,638.980"
"09/29/2016","13","13,507.160"
"09/29/2016","14","13,513.630"
"09/29/2016","15","13,449.680"
"09/29/2016","16","13,488.220"
"09/29/2016","17","13,726.420"
"09/29/2016","18","14,067.430"
"09/29/2016","19","14,579.590"
"09/29/2016","20","14,908.760"
"09/29/2016","21","14,330.780"
"09/29/2016","22","13,339.910"
"09/29/2016","23","12,036.690"
"09/29/2016","24","11,173.150"
"09/30/2016","01","10,642.560"
"09/30/2016","02","10,446.380"
"09/30/2016","03","10,470.130"
"09/30/2016","04","10,470.780"
"09/30/2016","05","10,498.550"
"09/30/2016","06","10,972.050"
"09/30/2016","07","12,275.550"
"09/30/2016","08","13,304.420"
"09/30/2016","09","13,665.860"
"09/30/2016","10","13,842.540"
"09/30/2016","11","13,950.350"
"09/30/2016","12","13,987.320"
"09/30/2016","13","13,910.990"
"09/30/2016","14","13,969.870"
"09/30/2016","15","13,888.390"
"09/30/2016","16","13,788.990"
"09/30/2016","17","13,859.200"
"09/30/2016","18","14,049.340"
"09/30/2016","19","14,371.520"
"09/30/2016","20","14,366.230"
"09/30/2016","21","13,843.030"
"09/30/2016","22","13,049.760"
"09/30/2016","23","11,948.990"
"09/30/2016","24","10,864.820"
"10/01/2016","01","10,275.080"
"10/01/2016","02","9,975.040"
"10/01/2016","03","10,105.740"
"10/01/2016","04","9,990.450"
"10/01/2016","05","10,023.810"
"10/01/2016","06","10,083.130"
"10/01/2016","07","10,313.400"
"10/01/2016","08","11,116.500"
"10/01/2016","09","12,094.340"
"10/01/2016","10","12,775.620"
"10/01/2016","11","13,097.760"
"10/01/2016","12","13,177.120"
"10/01/2016","13","13,069.980"
"10/01/2016","14","12,925.740"
"10/01/2016","15","12,792.810"
"10/01/2016","16","12,774.560"
"10/01/2016","17","12,889.190"
"10/01/2016","18","13,160.480"
"10/01/2016","19","13,567.320"
"10/01/2016","20","13,575.000"
"10/01/2016","21","13,120.340"
"10/01/2016","22","12,438.900"
"10/01/2016","23","11,775.920"
"10/01/2016","24","11,066.560"
"10/02/2016","01","10,410.500"
"10/02/2016","02","10,155.830"
"10/02/2016","03","9,875.350"
"10/02/2016","04","9,742.900"
"10/02/2016","05","10,024.760"
"10/02/2016","06","10,030.220"
"10/02/2016","07","10,485.320"
"10/02/2016","08","10,996.220"
"10/02/2016","09","11,431.830"
"10/02/2016","10","12,017.740"
"10/02/2016","11","12,404.700"
"10/02/2016","12","12,622.250"
"10/02/2016","13","12,789.530"
"10/02/2016","14","12,824.560"
"10/02/2016","15","12,782.350"
"10/02/2016","16","12,814.050"
"10/02/2016","17","13,106.410"
"10/02/2016","18","13,544.900"
"10/02/2016","19","14,038.000"
"10/02/2016","20","14,077.710"
"10/02/2016","21","13,464.560"
"10/02/2016","22","12,493.770"
"10/02/2016","23","11,392.990"
"10/02/2016","24","10,656.000"
"10/03/2016","01","10,508.960"
"10/03/2016","02","10,183.370"
"10/03/2016","03","10,007.650"
"10/03/2016","04","9,994.900"
"10/03/2016","05","10,378.790"
"10/03/2016","06","11,001.580"
"10/03/2016","07","12,187.600"
"10/03/2016","08","13,277.990"
"10/03/2016","09","13,689.520"
"10/03/2016","10","13,887.020"
"10/03/2016","11","13,971.470"
"10/03/2016","12","14,048.680"
"10/03/2016","13","14,157.500"
"10/03/2016","14","14,306.870"
"10/03/2016","15","14,383.640"
"10/03/2016","16","14,424.790"
"10/03/2016","17","14,557.110"
"10/03/2016","18","14,865.510"
"10/03/2016","19","15,343.700"
"10/03/2016","20","15,474.980"
"10/03/2016","21","14,758.180"
"10/03/2016","22","13,651.440"
"10/03/2016","23","12,308.030"
"10/03/2016","24","11,386.210"
"10/04/2016","01","10,584.790"
"10/04/2016","02","10,379.150"
"10/04/2016","03","10,139.560"
"10/04/2016","04","10,067.320"
"10/04/2016","05","10,291.860"
"10/04/2016","06","10,858.000"
"10/04/2016","07","12,472.160"
"10/04/2016","08","13,570.820"
"10/04/2016","09","13,891.410"
"10/04/2016","10","14,019.960"
"10/04/2016","11","14,120.920"
"10/04/2016","12","14,139.030"
"10/04/2016","13","14,057.840"
"10/04/2016","14","13,997.700"
"10/04/2016","15","13,875.860"
"10/04/2016","16","13,874.410"
"10/04/2016","17","14,056.930"
"10/04/2016","18","14,375.800"
"10/04/2016","19","14,937.030"
"10/04/2016","20","15,183.010"
"10/04/2016","21","14,520.320"
"10/04/2016","22","13,424.160"
"10/04/2016","23","12,098.130"
"10/04/2016","24","11,187.800"
"10/05/2016","01","10,690.570"
"10/05/2016","02","10,577.380"
"10/05/2016","03","10,367.200"
"10/05/2016","04","10,245.700"
"10/05/2016","05","10,264.870"
"10/05/2016","06","11,071.030"
"10/05/2016","07","12,502.120"
"10/05/2016","08","13,445.650"
"10/05/2016","09","13,542.870"
"10/05/2016","10","13,470.960"
"10/05/2016","11","13,427.270"
"10/05/2016","12","13,365.890"
"10/05/2016","13","13,371.050"
"10/05/2016","14","13,506.740"
"10/05/2016","15","13,547.830"
"10/05/2016","16","13,658.250"
"10/05/2016","17","13,954.090"
"10/05/2016","18","14,368.500"
"10/05/2016","19","14,899.100"
"10/05/2016","20","15,127.760"
"10/05/2016","21","14,475.600"
"10/05/2016","22","13,421.330"
"10/05/2016","23","12,096.380"
"10/05/2016","24","11,515.350"
"10/06/2016","01","10,915.460"
"10/06/2016","02","10,475.940"
"10/06/2016","03","10,262.200"
"10/06/2016","04","10,229.510"
"10/06/2016","05","10,506.880"
"10/06/2016","06","10,903.650"
"10/06/2016","07","12,505.780"
"10/06/2016","08","13,502.110"
"10/06/2016","09","13,619.950"
"10/06/2016","10","13,541.850"
"10/06/2016","11","13,517.940"
"10/06/2016","12","13,478.920"
"10/06/2016","13","13,494.200"
"10/06/2016","14","13,670.280"
"10/06/2016","15","13,752.600"
"10/06/2016","16","13,914.070"
"10/06/2016","17","14,245.400"
"10/06/2016","18","14,593.480"
"10/06/2016","19","15,035.820"
"10/06/2016","20","15,191.630"
"10/06/2016","21","14,568.080"
"10/06/2016","22","13,510.680"
"10/06/2016","23","12,203.960"
"10/06/2016","24","11,318.580"
"10/07/2016","01","10,953.460"
"10/07/2016","02","10,947.410"
"10/07/2016","03","10,819.540"
"10/07/2016","04","10,756.250"
"10/07/2016","05","10,726.390"
"10/07/2016","06","11,061.380"
"10/07/2016","07","12,259.480"
"10/07/2016","08","13,237.720"
"10/07/2016","09","13,486.860"
"10/07/2016","10","13,527.890"
"10/07/2016","11","13,644.890"
"10/07/2016","12","13,726.530"
"10/07/2016","13","13,716.550"
"10/07/2016","14","13,845.240"
"10/07/2016","15","13,911.080"
"10/07/2016","16","13,969.700"
"10/07/2016","17","14,174.440"
"10/07/2016","18","14,388.310"
"10/07/2016","19","14,656.910"
"10/07/2016","20","14,638.140"
"10/07/2016","21","13,989.870"
"10/07/2016","22","13,153.460"
"10/07/2016","23","12,080.770"
"10/07/2016","24","11,262.950"
"10/08/2016","01","10,675.070"
"10/08/2016","02","10,369.210"
"10/08/2016","03","10,378.330"
"10/08/2016","04","10,264.040"
"10/08/2016","05","10,138.540"
"10/08/2016","06","10,492.190"
"10/08/2016","07","10,640.360"
"10/08/2016","08","11,167.760"
"10/08/2016","09","11,682.220"
"10/08/2016","10","12,179.080"
"10/08/2016","11","12,367.460"
"10/08/2016","12","12,340.080"
"10/08/2016","13","12,385.150"
"10/08/2016","14","12,517.190"
"10/08/2016","15","12,553.900"
"10/08/2016","16","12,649.790"
"10/08/2016","17","12,872.870"
"10/08/2016","18","13,311.720"
"10/08/2016","19","13,935.400"
"10/08/2016","20","13,867.200"
"10/08/2016","21","13,410.380"
"10/08/2016","22","12,748.960"
"10/08/2016","23","11,873.560"
"10/08/2016","24","10,951.750"
"10/09/2016","01","10,451.310"
"10/09/2016","02","10,062.680"
"10/09/2016","03","9,972.300"
"10/09/2016","04","9,823.480"
"10/09/2016","05","10,065.820"
"10/09/2016","06","10,232.910"
"10/09/2016","07","10,397.270"
"10/09/2016","08","10,839.980"
"10/09/2016","09","11,426.080"
"10/09/2016","10","12,278.760"
"10/09/2016","11","12,800.680"
"10/09/2016","12","13,113.900"
"10/09/2016","13","13,299.350"
"10/09/2016","14","13,238.370"
"10/09/2016","15","13,101.290"
"10/09/2016","16","13,055.970"
"10/09/2016","17","13,245.150"
"10/09/2016","18","13,579.520"
"10/09/2016","19","13,890.620"
"10/09/2016","20","13,762.870"
"10/09/2016","21","13,214.480"
"10/09/2016","22","12,315.400"
"10/09/2016","23","11,557.310"
"10/09/2016","24","10,890.300"
"10/10/2016","01","10,541.420"
"10/10/2016","02","10,157.220"
"10/10/2016","03","10,123.020"
"10/10/2016","04","10,060.270"
"10/10/2016","05","10,303.240"
"10/10/2016","06","10,863.880"
"10/10/2016","07","11,682.050"
"10/10/2016","08","12,464.920"
"10/10/2016","09","12,769.740"
"10/10/2016","10","12,938.810"
"10/10/2016","11","12,909.670"
"10/10/2016","12","12,791.150"
"10/10/2016","13","12,646.700"
"10/10/2016","14","12,572.660"
"10/10/2016","15","12,555.140"
"10/10/2016","16","12,701.460"
"10/10/2016","17","13,207.210"
"10/10/2016","18","13,983.010"
"10/10/2016","19","14,766.280"
"10/10/2016","20","14,924.150"
"10/10/2016","21","14,304.050"
"10/10/2016","22","13,282.250"
"10/10/2016","23","12,009.290"
"10/10/2016","24","10,920.390"
"10/11/2016","01","10,564.540"
"10/11/2016","02","10,600.980"
"10/11/2016","03","10,611.140"
"10/11/2016","04","10,620.080"
"10/11/2016","05","10,799.680"
"10/11/2016","06","11,318.740"
"10/11/2016","07","12,793.640"
"10/11/2016","08","13,854.080"
"10/11/2016","09","13,897.160"
"10/11/2016","10","13,612.210"
"10/11/2016","11","13,423.130"
"10/11/2016","12","13,294.350"
"10/11/2016","13","13,152.350"
"10/11/2016","14","13,190.590"
"10/11/2016","15","13,174.580"
"10/11/2016","16","13,315.940"
"10/11/2016","17","13,692.820"
"10/11/2016","18","14,272.000"
"10/11/2016","19","15,091.270"
"10/11/2016","20","15,140.180"
"10/11/2016","21","14,469.840"
"10/11/2016","22","13,421.410"
"10/11/2016","23","12,099.780"
"10/11/2016","24","10,976.690"
"10/12/2016","01","10,579.730"
"10/12/2016","02","10,822.360"
"10/12/2016","03","10,853.640"
"10/12/2016","04","10,897.310"
"10/12/2016","05","10,941.900"
"10/12/2016","06","11,410.030"
"10/12/2016","07","12,655.100"
"10/12/2016","08","13,600.020"
"10/12/2016","09","13,726.270"
"10/12/2016","10","13,592.080"
"10/12/2016","11","13,505.540"
"10/12/2016","12","13,404.350"
"10/12/2016","13","13,310.220"
"10/12/2016","14","13,367.020"
"10/12/2016","15","13,375.700"
"10/12/2016","16","13,512.020"
"10/12/2016","17","13,841.980"
"10/12/2016","18","14,353.180"
"10/12/2016","19","15,064.940"
"10/12/2016","20","15,119.800"
"10/12/2016","21","14,447.570"
"10/12/2016","22","13,382.490"
"10/12/2016","23","12,052.640"
"10/12/2016","24","10,900.370"
"10/13/2016","01","10,667.570"
"10/13/2016","02","10,507.320"
"10/13/2016","03","10,513.340"
"10/13/2016","04","10,544.210"
"10/13/2016","05","10,813.090"
"10/13/2016","06","11,244.280"
"10/13/2016","07","12,563.760"
"10/13/2016","08","13,585.600"
"10/13/2016","09","13,789.860"
"10/13/2016","10","13,862.080"
"10/13/2016","11","13,941.730"
"10/13/2016","12","13,918.740"
"10/13/2016","13","13,846.130"
"10/13/2016","14","14,032.710"
"10/13/2016","15","14,190.770"
"10/13/2016","16","14,278.540"
"10/13/2016","17","14,416.340"
"10/13/2016","18","14,813.180"
"10/13/2016","19","15,343.650"
"10/13/2016","20","15,214.220"
"10/13/2016","21","14,544.640"
"10/13/2016","22","13,474.310"
"10/13/2016","23","12,112.240"
"10/13/2016","24","11,302.660"
"10/14/2016","01","10,943.220"
"10/14/2016","02","10,723.130"
"10/14/2016","03","10,631.510"
"10/14/2016","04","10,716.210"
"10/14/2016","05","10,769.350"
"10/14/2016","06","11,231.810"
"10/14/2016","07","12,404.750"
"10/14/2016","08","13,455.150"
"10/14/2016","09","13,579.250"
"10/14/2016","10","13,365.020"
"10/14/2016","11","13,203.800"
"10/14/2016","12","13,030.710"
"10/14/2016","13","12,842.120"
"10/14/2016","14","12,840.150"
"10/14/2016","15","12,806.490"
"10/14/2016","16","12,926.010"
"10/14/2016","17","13,274.720"
"10/14/2016","18","13,756.950"
"10/14/2016","19","14,399.370"
"10/14/2016","20","14,361.780"
"10/14/2016","21","13,842.000"
"10/14/2016","22","13,097.910"
"10/14/2016","23","12,108.000"
"10/14/2016","24","11,296.840"
"10/15/2016","01","10,795.950"
"10/15/2016","02","10,363.240"
"10/15/2016","03","10,147.700"
"10/15/2016","04","10,077.940"
"10/15/2016","05","10,178.730"
"10/15/2016","06","10,541.600"
"10/15/2016","07","10,892.500"
"10/15/2016","08","11,676.880"
"10/15/2016","09","12,278.920"
"10/15/2016","10","12,364.180"
"10/15/2016","11","12,199.690"
"10/15/2016","12","11,968.920"
"10/15/2016","13","11,716.790"
"10/15/2016","14","11,743.180"
"10/15/2016","15","11,714.740"
"10/15/2016","16","11,884.580"
"10/15/2016","17","12,282.870"
"10/15/2016","18","12,637.180"
"10/15/2016","19","13,480.250"
"10/15/2016","20","13,512.630"
"10/15/2016","21","13,079.220"
"10/15/2016","22","12,451.570"
"10/15/2016","23","11,611.550"
"10/15/2016","24","10,716.270"
"10/16/2016","01","9,996.700"
"10/16/2016","02","9,803.490"
"10/16/2016","03","9,594.070"
"10/16/2016","04","9,507.020"
"10/16/2016","05","9,543.810"
"10/16/2016","06","9,813.390"
"10/16/2016","07","10,337.920"
"10/16/2016","08","10,924.320"
"10/16/2016","09","11,333.480"
"10/16/2016","10","11,682.750"
"10/16/2016","11","11,812.350"
"10/16/2016","12","11,833.640"
"10/16/2016","13","11,893.860"
"10/16/2016","14","11,878.640"
"10/16/2016","15","11,888.660"
"10/16/2016","16","12,082.060"
"10/16/2016","17","12,542.070"
"10/16/2016","18","13,268.040"
"10/16/2016","19","14,170.900"
"10/16/2016","20","14,103.490"
"10/16/2016","21","13,489.880"
"10/16/2016","22","12,518.810"
"10/16/2016","23","11,399.560"
"10/16/2016","24","10,415.480"
"10/17/2016","01","10,173.380"
"10/17/2016","02","9,899.060"
"10/17/2016","03","9,754.220"
"10/17/2016","04","9,748.890"
"10/17/2016","05","9,971.630"
"10/17/2016","06","10,769.910"
"10/17/2016","07","12,371.930"
"10/17/2016","08","13,442.000"
"10/17/2016","09","13,678.240"
"10/17/2016","10","13,821.820"
"10/17/2016","11","13,996.940"
"10/17/2016","12","14,227.450"
"10/17/2016","13","14,288.860"
"10/17/2016","14","14,411.890"
"10/17/2016","15","14,623.580"
"10/17/2016","16","14,717.950"
"10/17/2016","17","14,940.750"
"10/17/2016","18","15,359.630"
"10/17/2016","19","15,958.670"
"10/17/2016","20","15,734.790"
"10/17/2016","21","14,976.970"
"10/17/2016","22","13,875.710"
"10/17/2016","23","12,619.360"
"10/17/2016","24","11,584.740"
"10/18/2016","01","11,162.350"
"10/18/2016","02","11,062.060"
"10/18/2016","03","10,833.820"
"10/18/2016","04","10,764.030"
"10/18/2016","05","10,983.970"
"10/18/2016","06","11,268.890"
"10/18/2016","07","12,610.990"
"10/18/2016","08","13,699.610"
"10/18/2016","09","14,026.100"
"10/18/2016","10","14,226.470"
"10/18/2016","11","14,394.200"
"10/18/2016","12","14,471.570"
"10/18/2016","13","14,455.170"
"10/18/2016","14","14,548.020"
"10/18/2016","15","14,590.200"
"10/18/2016","16","14,737.100"
"10/18/2016","17","15,002.260"
"10/18/2016","18","15,291.620"
"10/18/2016","19","15,902.980"
"10/18/2016","20","15,762.050"
"10/18/2016","21","15,066.440"
"10/18/2016","22","13,998.020"
"10/18/2016","23","12,865.920"
"10/18/2016","24","12,142.960"
"10/19/2016","01","11,494.340"
"10/19/2016","02","11,248.310"
"10/19/2016","03","11,052.190"
"10/19/2016","04","10,966.010"
"10/19/2016","05","11,220.980"
"10/19/2016","06","11,743.680"
"10/19/2016","07","13,033.510"
"10/19/2016","08","14,060.560"
"10/19/2016","09","14,384.990"
"10/19/2016","10","14,612.380"
"10/19/2016","11","14,874.740"
"10/19/2016","12","14,931.070"
"10/19/2016","13","14,926.640"
"10/19/2016","14","15,090.380"
"10/19/2016","15","15,144.110"
"10/19/2016","16","15,206.770"
"10/19/2016","17","15,387.640"
"10/19/2016","18","15,500.410"
"10/19/2016","19","15,946.090"
"10/19/2016","20","15,701.520"
"10/19/2016","21","14,977.120"
"10/19/2016","22","13,761.190"
"10/19/2016","23","12,676.840"
"10/19/2016","24","11,523.780"
"10/20/2016","01","10,859.670"
"10/20/2016","02","10,748.400"
"10/20/2016","03","10,584.410"
"10/20/2016","04","10,472.970"
"10/20/2016","05","10,674.240"
"10/20/2016","06","11,162.170"
"10/20/2016","07","12,548.020"
"10/20/2016","08","13,305.590"
"10/20/2016","09","13,481.800"
"10/20/2016","10","13,514.560"
"10/20/2016","11","13,568.370"
"10/20/2016","12","13,661.720"
"10/20/2016","13","13,756.340"
"10/20/2016","14","13,942.540"
"10/20/2016","15","13,982.420"
"10/20/2016","16","13,992.140"
"10/20/2016","17","14,159.810"
"10/20/2016","18","14,632.610"
"10/20/2016","19","15,279.350"
"10/20/2016","20","15,045.700"
"10/20/2016","21","14,392.880"
"10/20/2016","22","13,403.830"
"10/20/2016","23","12,171.200"
"10/20/2016","24","11,018.910"
"10/21/2016","01","10,475.470"
"10/21/2016","02","10,618.210"
"10/21/2016","03","10,584.860"
"10/21/2016","04","10,383.090"
"10/21/2016","05","10,797.690"
"10/21/2016","06","11,182.120"
"10/21/2016","07","12,499.030"
"10/21/2016","08","13,734.220"
"10/21/2016","09","14,202.040"
"10/21/2016","10","14,486.800"
"10/21/2016","11","14,734.170"
"10/21/2016","12","14,898.440"
"10/21/2016","13","14,960.040"
"10/21/2016","14","15,110.640"
"10/21/2016","15","15,014.480"
"10/21/2016","16","14,940.290"
"10/21/2016","17","14,999.470"
"10/21/2016","18","15,219.170"
"10/21/2016","19","15,499.140"
"10/21/2016","20","15,108.220"
"10/21/2016","21","14,466.980"
"10/21/2016","22","13,687.840"
"10/21/2016","23","12,649.930"
"10/21/2016","24","11,598.580"
"10/22/2016","01","10,985.560"
"10/22/2016","02","10,706.900"
"10/22/2016","03","10,573.560"
"10/22/2016","04","10,479.710"
"10/22/2016","05","10,444.160"
"10/22/2016","06","10,719.000"
"10/22/2016","07","11,200.200"
"10/22/2016","08","11,858.660"
"10/22/2016","09","12,328.970"
"10/22/2016","10","12,943.500"
"10/22/2016","11","13,283.290"
"10/22/2016","12","13,345.700"
"10/22/2016","13","13,219.320"
"10/22/2016","14","12,940.030"
"10/22/2016","15","12,784.040"
"10/22/2016","16","12,806.590"
"10/22/2016","17","12,929.570"
"10/22/2016","18","13,304.980"
"10/22/2016","19","13,725.160"
"10/22/2016","20","13,448.340"
"10/22/2016","21","12,984.370"
"10/22/2016","22","12,368.350"
"10/22/2016","23","11,553.900"
"10/22/2016","24","10,904.100"
"10/23/2016","01","10,528.390"
"10/23/2016","02","10,568.320"
"10/23/2016","03","10,336.870"
"10/23/2016","04","10,203.490"
"10/23/2016","05","10,225.610"
"10/23/2016","06","10,474.980"
"10/23/2016","07","10,998.800"
"10/23/2016","08","11,649.290"
"10/23/2016","09","11,836.360"
"10/23/2016","10","11,901.840"
"10/23/2016","11","11,956.130"
"10/23/2016","12","11,812.380"
"10/23/2016","13","11,562.590"
"10/23/2016","14","11,480.730"
"10/23/2016","15","11,494.240"
"10/23/2016","16","11,788.470"
"10/23/2016","17","12,391.150"
"10/23/2016","18","13,170.680"
"10/23/2016","19","14,104.540"
"10/23/2016","20","13,960.100"
"10/23/2016","21","13,515.880"
"10/23/2016","22","12,542.810"
"10/23/2016","23","11,443.440"
"10/23/2016","24","10,838.820"
"10/24/2016","01","10,300.290"
"10/24/2016","02","9,930.480"
"10/24/2016","03","9,765.850"
"10/24/2016","04","9,744.440"
"10/24/2016","05","10,013.710"
"10/24/2016","06","10,588.780"
"10/24/2016","07","12,429.810"
"10/24/2016","08","13,595.340"
"10/24/2016","09","13,678.760"
"10/24/2016","10","13,475.650"
"10/24/2016","11","13,406.890"
"10/24/2016","12","13,304.280"
"10/24/2016","13","13,177.170"
"10/24/2016","14","13,151.240"
"10/24/2016","15","13,106.190"
"10/24/2016","16","13,236.660"
"10/24/2016","17","13,598.200"
"10/24/2016","18","14,320.660"
"10/24/2016","19","15,218.290"
"10/24/2016","20","15,021.720"
"10/24/2016","21","14,384.220"
"10/24/2016","22","13,382.000"
"10/24/2016","23","12,116.840"
"10/24/2016","24","11,299.080"
"10/25/2016","01","10,693.480"
"10/25/2016","02","10,378.240"
"10/25/2016","03","10,582.300"
"10/25/2016","04","10,480.660"
"10/25/2016","05","10,540.180"
"10/25/2016","06","11,272.910"
"10/25/2016","07","12,982.100"
"10/25/2016","08","14,073.750"
"10/25/2016","09","14,070.270"
"10/25/2016","10","13,802.100"
"10/25/2016","11","13,582.220"
"10/25/2016","12","13,557.960"
"10/25/2016","13","13,520.590"
"10/25/2016","14","13,568.600"
"10/25/2016","15","13,542.270"
"10/25/2016","16","13,669.440"
"10/25/2016","17","14,048.020"
